Table_Name,Fields,Datatype
PermissionSetLicense,MaximumPermissionsRunReports,boolean
PermissionSetLicense,MaximumPermissionsViewSetup,boolean
PermissionSetLicense,MaximumPermissionsTransferAnyEntity,boolean
PermissionSetLicense,MaximumPermissionsNewReportBuilder,boolean
PermissionSetLicense,MaximumPermissionsActivateContract,boolean
PermissionSetLicense,MaximumPermissionsActivateOrder,boolean
PermissionSetLicense,MaximumPermissionsImportLeads,boolean
PermissionSetLicense,MaximumPermissionsManageLeads,boolean
PermissionSetLicense,MaximumPermissionsTransferAnyLead,boolean
PermissionSetLicense,MaximumPermissionsViewAllData,boolean
PermissionSetLicense,MaximumPermissionsEditPublicDocuments,boolean
PermissionSetLicense,MaximumPermissionsViewEncryptedData,boolean
PermissionSetLicense,MaximumPermissionsEditBrandTemplates,boolean
PermissionSetLicense,MaximumPermissionsEditHtmlTemplates,boolean
PermissionSetLicense,MaximumPermissionsChatterInternalUser,boolean
PermissionSetLicense,MaximumPermissionsManageEncryptionKeys,boolean
PermissionSetLicense,MaximumPermissionsDeleteActivatedContract,boolean
PermissionSetLicense,MaximumPermissionsChatterInviteExternalUsers,boolean
PermissionSetLicense,MaximumPermissionsSendSitRequests,boolean
PermissionSetLicense,MaximumPermissionsManageRemoteAccess,boolean
PermissionSetLicense,MaximumPermissionsCanUseNewDashboardBuilder,boolean
PermissionSetLicense,MaximumPermissionsManageCategories,boolean
PermissionSetLicense,MaximumPermissionsConvertLeads,boolean
PermissionSetLicense,MaximumPermissionsPasswordNeverExpires,boolean
PermissionSetLicense,MaximumPermissionsUseTeamReassignWizards,boolean
PermissionSetLicense,MaximumPermissionsEditActivatedOrders,boolean
PermissionSetLicense,MaximumPermissionsInstallPackaging,boolean
PermissionSetLicense,MaximumPermissionsPublishPackaging,boolean
PermissionSetLicense,MaximumPermissionsChatterOwnGroups,boolean
PermissionSetLicense,MaximumPermissionsEditOppLineItemUnitPrice,boolean
PermissionSetLicense,MaximumPermissionsCreatePackaging,boolean
PermissionSetLicense,MaximumPermissionsBulkApiHardDelete,boolean
PermissionSetLicense,MaximumPermissionsSolutionImport,boolean
PermissionSetLicense,MaximumPermissionsManageCallCenters,boolean
PermissionSetLicense,MaximumPermissionsManageSynonyms,boolean
PermissionSetLicense,MaximumPermissionsViewContent,boolean
PermissionSetLicense,MaximumPermissionsManageEmailClientConfig,boolean
PermissionSetLicense,MaximumPermissionsEnableNotifications,boolean
PermissionSetLicense,MaximumPermissionsManageDataIntegrations,boolean
PermissionSetLicense,MaximumPermissionsDistributeFromPersWksp,boolean
PermissionSetLicense,MaximumPermissionsViewDataCategories,boolean
PermissionSetLicense,MaximumPermissionsManageDataCategories,boolean
PermissionSetLicense,MaximumPermissionsAuthorApex,boolean
PermissionSetLicense,MaximumPermissionsManageMobile,boolean
PermissionSetLicense,MaximumPermissionsApiEnabled,boolean
PermissionSetLicense,MaximumPermissionsManageCustomReportTypes,boolean
PermissionSetLicense,MaximumPermissionsEditCaseComments,boolean
PermissionSetLicense,MaximumPermissionsTransferAnyCase,boolean
PermissionSetLicense,MaximumPermissionsContentAdministrator,boolean
PermissionSetLicense,MaximumPermissionsCreateWorkspaces,boolean
PermissionSetLicense,MaximumPermissionsManageContentPermissions,boolean
PermissionSetLicense,MaximumPermissionsManageContentProperties,boolean
PermissionSetLicense,MaximumPermissionsManageContentTypes,boolean
PermissionSetLicense,MaximumPermissionsManageExchangeConfig,boolean
PermissionSetLicense,MaximumPermissionsManageAnalyticSnapshots,boolean
PermissionSetLicense,MaximumPermissionsScheduleReports,boolean
PermissionSetLicense,MaximumPermissionsManageBusinessHourHolidays,boolean
PermissionSetLicense,MaximumPermissionsManageEntitlements,boolean
PermissionSetLicense,MaximumPermissionsManageDynamicDashboards,boolean
PermissionSetLicense,MaximumPermissionsCustomSidebarOnAllPages,boolean
PermissionSetLicense,MaximumPermissionsManageInteraction,boolean
PermissionSetLicense,MaximumPermissionsViewMyTeamsDashboards,boolean
PermissionSetLicense,MaximumPermissionsModerateChatter,boolean
PermissionSetLicense,MaximumPermissionsResetPasswords,boolean
PermissionSetLicense,MaximumPermissionsFlowUFLRequired,boolean
PermissionSetLicense,MaximumPermissionsCanInsertFeedSystemFields,boolean
PermissionSetLicense,MaximumPermissionsActivitiesAccess,boolean
PermissionSetLicense,MaximumPermissionsManageKnowledgeImportExport,boolean
PermissionSetLicense,MaximumPermissionsEmailTemplateManagement,boolean
PermissionSetLicense,MaximumPermissionsEmailAdministration,boolean
PermissionSetLicense,MaximumPermissionsManageChatterMessages,boolean
PermissionSetLicense,MaximumPermissionsAllowEmailIC,boolean
PermissionSetLicense,MaximumPermissionsChatterFileLink,boolean
PermissionSetLicense,MaximumPermissionsForceTwoFactor,boolean
PermissionSetLicense,MaximumPermissionsViewEventLogFiles,boolean
PermissionSetLicense,MaximumPermissionsManageNetworks,boolean
PermissionSetLicense,MaximumPermissionsManageAuthProviders,boolean
PermissionSetLicense,MaximumPermissionsRunFlow,boolean
PermissionSetLicense,MaximumPermissionsCreateCustomizeDashboards,boolean
PermissionSetLicense,MaximumPermissionsCreateDashboardFolders,boolean
PermissionSetLicense,MaximumPermissionsViewPublicDashboards,boolean
PermissionSetLicense,MaximumPermissionsManageDashbdsInPubFolders,boolean
PermissionSetLicense,MaximumPermissionsCreateCustomizeReports,boolean
PermissionSetLicense,MaximumPermissionsCreateReportFolders,boolean
PermissionSetLicense,MaximumPermissionsViewPublicReports,boolean
PermissionSetLicense,MaximumPermissionsManageReportsInPubFolders,boolean
PermissionSetLicense,MaximumPermissionsEditMyDashboards,boolean
PermissionSetLicense,MaximumPermissionsEditMyReports,boolean
PermissionSetLicense,MaximumPermissionsViewAllUsers,boolean
PermissionSetLicense,MaximumPermissionsAllowUniversalSearch,boolean
PermissionSetLicense,MaximumPermissionsConnectOrgToEnvironmentHub,boolean
PermissionSetLicense,MaximumPermissionsWorkCalibrationUser,boolean
PermissionSetLicense,MaximumPermissionsCreateCustomizeFilters,boolean
PermissionSetLicense,MaximumPermissionsWorkDotComUserPerm,boolean
PermissionSetLicense,MaximumPermissionsContentHubUser,boolean
PermissionSetLicense,MaximumPermissionsGovernNetworks,boolean
PermissionSetLicense,MaximumPermissionsSalesConsole,boolean
PermissionSetLicense,MaximumPermissionsTwoFactorApi,boolean
PermissionSetLicense,MaximumPermissionsDeleteTopics,boolean
PermissionSetLicense,MaximumPermissionsEditTopics,boolean
PermissionSetLicense,MaximumPermissionsCreateTopics,boolean
PermissionSetLicense,MaximumPermissionsAssignTopics,boolean
PermissionSetLicense,MaximumPermissionsIdentityEnabled,boolean
PermissionSetLicense,MaximumPermissionsIdentityConnect,boolean
PermissionSetLicense,MaximumPermissionsAllowViewKnowledge,boolean
PermissionSetLicense,MaximumPermissionsContentWorkspaces,boolean
PermissionSetLicense,MaximumPermissionsManageSearchPromotionRules,boolean
PermissionSetLicense,MaximumPermissionsCustomMobileAppsAccess,boolean
PermissionSetLicense,MaximumPermissionsViewHelpLink,boolean
PermissionSetLicense,MaximumPermissionsManageProfilesPermissionsets,boolean
PermissionSetLicense,MaximumPermissionsAssignPermissionSets,boolean
PermissionSetLicense,MaximumPermissionsManageRoles,boolean
PermissionSetLicense,MaximumPermissionsManageIpAddresses,boolean
PermissionSetLicense,MaximumPermissionsManageSharing,boolean
PermissionSetLicense,MaximumPermissionsManageInternalUsers,boolean
PermissionSetLicense,MaximumPermissionsManagePasswordPolicies,boolean
PermissionSetLicense,MaximumPermissionsManageLoginAccessPolicies,boolean
PermissionSetLicense,MaximumPermissionsViewPlatformEvents,boolean
PermissionSetLicense,MaximumPermissionsManageCustomPermissions,boolean
PermissionSetLicense,MaximumPermissionsCanVerifyComment,boolean
PermissionSetLicense,MaximumPermissionsManageUnlistedGroups,boolean
PermissionSetLicense,MaximumPermissionsStdAutomaticActivityCapture,boolean
PermissionSetLicense,MaximumPermissionsInsightsAppDashboardEditor,boolean
PermissionSetLicense,MaximumPermissionsManageTwoFactor,boolean
PermissionSetLicense,MaximumPermissionsInsightsAppUser,boolean
PermissionSetLicense,MaximumPermissionsInsightsAppAdmin,boolean
PermissionSetLicense,MaximumPermissionsInsightsAppEltEditor,boolean
PermissionSetLicense,MaximumPermissionsInsightsAppUploadUser,boolean
PermissionSetLicense,MaximumPermissionsInsightsCreateApplication,boolean
PermissionSetLicense,MaximumPermissionsLightningExperienceUser,boolean
PermissionSetLicense,MaximumPermissionsViewDataLeakageEvents,boolean
PermissionSetLicense,MaximumPermissionsConfigCustomRecs,boolean
PermissionSetLicense,MaximumPermissionsSubmitMacrosAllowed,boolean
PermissionSetLicense,MaximumPermissionsBulkMacrosAllowed,boolean
PermissionSetLicense,MaximumPermissionsShareInternalArticles,boolean
PermissionSetLicense,MaximumPermissionsManageSessionPermissionSets,boolean
PermissionSetLicense,MaximumPermissionsManageTemplatedApp,boolean
PermissionSetLicense,MaximumPermissionsUseTemplatedApp,boolean
PermissionSetLicense,MaximumPermissionsSendAnnouncementEmails,boolean
PermissionSetLicense,MaximumPermissionsChatterEditOwnPost,boolean
PermissionSetLicense,MaximumPermissionsChatterEditOwnRecordPost,boolean
PermissionSetLicense,MaximumPermissionsWaveTabularDownload,boolean
PermissionSetLicense,MaximumPermissionsAutomaticActivityCapture,boolean
PermissionSetLicense,MaximumPermissionsImportCustomObjects,boolean
PermissionSetLicense,MaximumPermissionsDelegatedTwoFactor,boolean
PermissionSetLicense,MaximumPermissionsChatterComposeUiCodesnippet,boolean
PermissionSetLicense,MaximumPermissionsSelectFilesFromSalesforce,boolean
PermissionSetLicense,MaximumPermissionsModerateNetworkUsers,boolean
PermissionSetLicense,MaximumPermissionsMergeTopics,boolean
PermissionSetLicense,MaximumPermissionsSubscribeToLightningReports,boolean
PermissionSetLicense,MaximumPermissionsManagePvtRptsAndDashbds,boolean
PermissionSetLicense,MaximumPermissionsAllowLightningLogin,boolean
PermissionSetLicense,MaximumPermissionsCampaignInfluence2,boolean
PermissionSetLicense,MaximumPermissionsViewDataAssessment,boolean
PermissionSetLicense,MaximumPermissionsRemoveDirectMessageMembers,boolean
PermissionSetLicense,MaximumPermissionsCanApproveFeedPost,boolean
PermissionSetLicense,MaximumPermissionsAddDirectMessageMembers,boolean
PermissionSetLicense,MaximumPermissionsAllowViewEditConvertedLeads,boolean
PermissionSetLicense,MaximumPermissionsShowCompanyNameAsUserBadge,boolean
PermissionSetLicense,MaximumPermissionsAccessCMC,boolean
PermissionSetLicense,MaximumPermissionsViewHealthCheck,boolean
PermissionSetLicense,MaximumPermissionsManageHealthCheck,boolean
PermissionSetLicense,MaximumPermissionsPackaging2,boolean
PermissionSetLicense,MaximumPermissionsManageCertificates,boolean
PermissionSetLicense,MaximumPermissionsCreateReportInLightning,boolean
PermissionSetLicense,MaximumPermissionsPreventClassicExperience,boolean
PermissionSetLicense,MaximumPermissionsHideReadByList,boolean
PermissionSetLicense,MaximumPermissionsListEmailSend,boolean
PermissionSetLicense,MaximumPermissionsFeedPinning,boolean
PermissionSetLicense,MaximumPermissionsChangeDashboardColors,boolean
PermissionSetLicense,MaximumPermissionsManageRecommendationStrategies,boolean
PermissionSetLicense,MaximumPermissionsManagePropositions,boolean
PermissionSetLicense,MaximumPermissionsCloseConversations,boolean
PermissionSetLicense,MaximumPermissionsSubscribeReportRolesGrps,boolean
PermissionSetLicense,MaximumPermissionsSubscribeDashboardRolesGrps,boolean
PermissionSetLicense,MaximumPermissionsUseWebLink,boolean
PermissionSetLicense,MaximumPermissionsHasUnlimitedNBAExecutions,boolean
PermissionSetLicense,MaximumPermissionsViewOnlyEmbeddedAppUser,boolean
PermissionSetLicense,MaximumPermissionsViewAllActivities,boolean
PermissionSetLicense,MaximumPermissionsSubscribeReportToOtherUsers,boolean
PermissionSetLicense,MaximumPermissionsLightningConsoleAllowedForUser,boolean
PermissionSetLicense,MaximumPermissionsSubscribeReportsRunAsUser,boolean
PermissionSetLicense,MaximumPermissionsSubscribeToLightningDashboards,boolean
PermissionSetLicense,MaximumPermissionsSubscribeDashboardToOtherUsers,boolean
PermissionSetLicense,MaximumPermissionsCreateLtngTempInPub,boolean
PermissionSetLicense,MaximumPermissionsAppointmentBookingUserAccess,boolean
PermissionSetLicense,MaximumPermissionsTransactionalEmailSend,boolean
PermissionSetLicense,MaximumPermissionsViewPrivateStaticResources,boolean
PermissionSetLicense,MaximumPermissionsCreateLtngTempFolder,boolean
PermissionSetLicense,MaximumPermissionsApexRestServices,boolean
PermissionSetLicense,MaximumPermissionsConfigureLiveMessage,boolean
PermissionSetLicense,MaximumPermissionsLiveMessageAgent,boolean
PermissionSetLicense,MaximumPermissionsEnableCommunityAppLauncher,boolean
PermissionSetLicense,MaximumPermissionsGiveRecognitionBadge,boolean
PermissionSetLicense,MaximumPermissionsLightningSchedulerUserAccess,boolean
PermissionSetLicense,MaximumPermissionsLtngPromoReserved01UserPerm,boolean
PermissionSetLicense,MaximumPermissionsManageSubscriptions,boolean
PermissionSetLicense,MaximumPermissionsWaveManagePrivateAssetsUser,boolean
PermissionSetLicense,MaximumPermissionsCanEditDataPrepRecipe,boolean
PermissionSetLicense,MaximumPermissionsAddAnalyticsRemoteConnections,boolean
PermissionSetLicense,MaximumPermissionsManageSurveys,boolean
PermissionSetLicense,MaximumPermissionsViewRoles,boolean
PermissionSetLicense,MaximumPermissionsCanManageMaps,boolean
PermissionSetLicense,MaximumPermissionsLMOutboundMessagingUserPerm,boolean
PermissionSetLicense,MaximumPermissionsModifyDataClassification,boolean
PermissionSetLicense,MaximumPermissionsPrivacyDataAccess,boolean
PermissionSetLicense,MaximumPermissionsQueryAllFiles,boolean
PermissionSetLicense,MaximumPermissionsModifyMetadata,boolean
PermissionSetLicense,MaximumPermissionsManageCMS,boolean
PermissionSetLicense,MaximumPermissionsSandboxTestingInCommunityApp,boolean
PermissionSetLicense,MaximumPermissionsCanEditPrompts,boolean
PermissionSetLicense,MaximumPermissionsViewUserPII,boolean
PermissionSetLicense,MaximumPermissionsManageHubConnections,boolean
PermissionSetLicense,MaximumPermissionsB2BMarketingAnalyticsUser,boolean
PermissionSetLicense,MaximumPermissionsTraceXdsQueries,boolean
PermissionSetLicense,MaximumPermissionsViewSecurityCommandCenter,boolean
PermissionSetLicense,MaximumPermissionsManageSecurityCommandCenter,boolean
PermissionSetLicense,MaximumPermissionsViewAllCustomSettings,boolean
PermissionSetLicense,MaximumPermissionsViewAllForeignKeyNames,boolean
PermissionSetLicense,MaximumPermissionsAddWaveNotificationRecipients,boolean
PermissionSetLicense,MaximumPermissionsHeadlessCMSAccess,boolean
PermissionSetLicense,MaximumPermissionsLMEndMessagingSessionUserPerm,boolean
PermissionSetLicense,MaximumPermissionsConsentApiUpdate,boolean
PermissionSetLicense,MaximumPermissionsPaymentsAPIUser,boolean
PermissionSetLicense,MaximumPermissionsAccessContentBuilder,boolean
PermissionSetLicense,MaximumPermissionsAccountSwitcherUser,boolean
PermissionSetLicense,MaximumPermissionsViewAnomalyEvents,boolean
PermissionSetLicense,MaximumPermissionsManageC360AConnections,boolean
PermissionSetLicense,MaximumPermissionsIsContactCenterAdmin,boolean
PermissionSetLicense,MaximumPermissionsIsContactCenterAgent,boolean
PermissionSetLicense,MaximumPermissionsCanViewCallRecordings,boolean
PermissionSetLicense,MaximumPermissionsManageReleaseUpdates,boolean
PermissionSetLicense,MaximumPermissionsViewAllProfiles,boolean
PermissionSetLicense,MaximumPermissionsSkipIdentityConfirmation,boolean
PermissionSetLicense,MaximumPermissionsCanToggleCallRecordings,boolean
PermissionSetLicense,MaximumPermissionsLearningManager,boolean
PermissionSetLicense,MaximumPermissionsSendCustomNotifications,boolean
PermissionSetLicense,MaximumPermissionsPackaging2Delete,boolean
PermissionSetLicense,MaximumPermissionsUseOmnichannelInventoryAPIs,boolean
PermissionSetLicense,MaximumPermissionsViewRestrictionAndScopingRules,boolean
PermissionSetLicense,MaximumPermissionsFSCComprehensiveUserAccess,boolean
PermissionSetLicense,MaximumPermissionsBotManageBots,boolean
PermissionSetLicense,MaximumPermissionsBotManageBotsTrainingData,boolean
PermissionSetLicense,MaximumPermissionsSchedulingLineAmbassador,boolean
PermissionSetLicense,MaximumPermissionsSchedulingFacilityManager,boolean
